text,processed_text,created,screenName,id
WTI crude oil prices bounced slightly after an abrupt fall from 59.50 to 56.30. How to trade #USOIL on the release… https://t.co/ewSuAJb13c,wti crude oil price bounced slightly abrupt fall trade usoil release,2019-07-03T11:29:17Z,FXLeadersCom,1146380386433478656
"#Venezuelan #crudeoil exports grew by 26% MoM to 1.1mbpd in June. The bulk of the shipments is to China (59%), foll… https://t.co/5FjzgGII53",venezuelan crudeoil export grew mom mbpd june bulk shipment china foll,2019-07-03T11:25:21Z,FrancesFfeng,1146379395461984256
"The #IMF head is set to run the #ECB! Let's explore what this means for monetary policy in the future, as we touch… https://t.co/IP2sS3kmZa",imf head set run ecb let explore mean monetary policy future touch,2019-07-03T11:14:23Z,OrbexFX,1146376636939608066
"Brent crude oil decreased by $1.91/bl to $63.02bl this morning, as concerns of a global economic slowdown weighs on… https://t.co/rBSHQgfKfm",brent crude oil decreased bl bl morning concern global economic slowdown weighs,2019-07-03T11:10:03Z,CornwallInsight,1146375547364265984
Invictus Energy’s Mzarabani oil and gas prospects up in Zimbabwe https://t.co/FwP1Thir6K | #oil #crudeoil #brentoil… https://t.co/h9QpwJLV0A,invictus energy mzarabani oil gas prospect zimbabwe oil crudeoil brentoil,2019-07-03T10:54:25Z,forexoilfort,1146371612616343552
"Abu Dhabi's #sour #crudeoil grades are likely to fetch discounts in the physical spot market trading this month, ow… https://t.co/cdFDB2Yvgv",abu dhabis sour crudeoil grade likely fetch discount physical spot market trading month ow,2019-07-03T10:42:52Z,Mani_Raziani,1146368707293114368
"RT @PlattsOil: Abu Dhabi's sour #crudeoil grades are likely to fetch discounts in the physical spot market trading this month, owing to hig…",rt plattsoil abu dhabis sour crudeoil grade likely fetch discount physical spot market trading month owing hig,2019-07-03T10:40:28Z,MONEYLINE_FCPL,1146368102973575168
"Abu Dhabi's sour #crudeoil grades are likely to fetch discounts in the physical spot market trading this month, owi… https://t.co/qJj2woXMDG",abu dhabis sour crudeoil grade likely fetch discount physical spot market trading month owi,2019-07-03T10:40:06Z,PlattsOil,1146368008727777281
RT @BeefEnt: #Volatility #Riskmanagement #Bullmarket📈 #Stockmarketcrash #Marketcorrection #Cryptocurrency #Crudeoil #Gold #usdjpy $Sagd #Bl…,rt beefent volatility riskmanagement bullmarket stockmarketcrash marketcorrection cryptocurrency crudeoil gold usdjpy sagd bl,2019-07-03T10:40:00Z,Gambiste1,1146367985747189760
RT @BeefEnt: #Volatility #Riskmanagement #Bullmarket📈 #Stockmarketcrash #Marketcorrection #Cryptocurrency #Crudeoil #Gold #usdjpy $Sagd #Bl…,rt beefent volatility riskmanagement bullmarket stockmarketcrash marketcorrection cryptocurrency crudeoil gold usdjpy sagd bl,2019-07-03T10:40:00Z,Gambiste1,1146367984509886464
"RT @PlattsOil: China eases foreign ownership rules in #oilandgas upstream, city gas distribution. Full analysis: https://t.co/5bqiO9nSSL

#…",rt plattsoil china eas foreign ownership rule oilandgas upstream city gas distribution full analysis,2019-07-03T10:39:25Z,FlameConference,1146367838598381570
"#crudeoil. An upside momentum is clearly bulding up after the #Api report, with the following Res and sup to watch… https://t.co/pTVRuH6qtZ",crudeoil upside momentum clearly bulding api report following re sup watch,2019-07-03T10:37:42Z,Rudolf79573292,1146367403233828864
"RT @PlattsOil: China eases foreign ownership rules in #oilandgas upstream, city gas distribution. Full analysis: https://t.co/5bqiO9nSSL

#…",rt plattsoil china eas foreign ownership rule oilandgas upstream city gas distribution full analysis,2019-07-03T10:35:58Z,PDfGoxuTll07EEa,1146366967772778496
#Volatility #Riskmanagement #Bullmarket📈 #Stockmarketcrash #Marketcorrection #Cryptocurrency #Crudeoil #Gold… https://t.co/UFKRfGuzlx,volatility riskmanagement bullmarket stockmarketcrash marketcorrection cryptocurrency crudeoil gold,2019-07-03T10:33:37Z,BeefEnt,1146366378028470272
#Volatility #Riskmanagement #Bullmarket📈 #Stockmarketcrash #Marketcorrection #Cryptocurrency #Crudeoil #Gold… https://t.co/KFzBT4TtIN,volatility riskmanagement bullmarket stockmarketcrash marketcorrection cryptocurrency crudeoil gold,2019-07-03T10:32:56Z,BeefEnt,1146366207479517184
"RT @drillinginfo: #OPEC total #crudeoil production fell to 29.9 million bopd in May, the lowest in more than 5 years. Great read from @GDBl…",rt drillinginfo opec total crudeoil production fell million bopd may lowest year great read gdbl,2019-07-03T10:29:28Z,harbi_marian,1146365333495799809
"RT @PlattsOil: China eases foreign ownership rules in #oilandgas upstream, city gas distribution. Full analysis: https://t.co/5bqiO9nSSL

#…",rt plattsoil china eas foreign ownership rule oilandgas upstream city gas distribution full analysis,2019-07-03T10:28:31Z,SPGlobalPlatts,1146365094735093760
"RT @PlattsOil: China eases foreign ownership rules in #oilandgas upstream, city gas distribution. Full analysis: https://t.co/5bqiO9nSSL

#…",rt plattsoil china eas foreign ownership rule oilandgas upstream city gas distribution full analysis,2019-07-03T10:28:28Z,PlattsGas,1146365079421628417
"RT @PlattsOil: China eases foreign ownership rules in #oilandgas upstream, city gas distribution. Full analysis: https://t.co/5bqiO9nSSL

#…",rt plattsoil china eas foreign ownership rule oilandgas upstream city gas distribution full analysis,2019-07-03T10:28:23Z,PlattsLNG,1146365062497689600
"China eases foreign ownership rules in #oilandgas upstream, city gas distribution. Full analysis:… https://t.co/bVIOXn4SqK",china eas foreign ownership rule oilandgas upstream city gas distribution full analysis,2019-07-03T10:28:00Z,PlattsOil,1146364963679875072
"Hear our experts' overview of Commodity Pulse, with the  #podcast #Commodity #MCX #Metals #Bullion #CrudeOil… https://t.co/3yisVy5m1k",hear expert overview commodity pulse podcast commodity mcx metal bullion crudeoil,2019-07-03T10:10:56Z,hdfcsec,1146360671044423680
"RT @ArgusMedia: #Brazil's oil output averaged 2.73mn b/d in May, surpassing a Dec 2016 production record with the help of new well connecti…",rt argusmedia brazil oil output averaged mn bd may surpassing dec production record help new well connecti,2019-07-03T10:10:33Z,Ben_Winkley,1146360572058972160
"#Brazil's oil output averaged 2.73mn b/d in May, surpassing a Dec 2016 production record with the help of new well… https://t.co/prnKCe92y7",brazil oil output averaged mn bd may surpassing dec production record help new well,2019-07-03T10:10:02Z,ArgusMedia,1146360441192484870
"RT @HermsTheWord: First delivered WTI Midland #crudeoil cargo trades in @SPGlobalPlatts assessment process #OOTT
https://t.co/9EaNzFdO0S ht…",rt hermstheword first delivered wti midland crudeoil cargo trade spglobalplatts assessment process oott ht,2019-07-03T10:09:47Z,AmyJaffeenergy,1146360380572209152
"RT @nifty_analysis: Hence, at present, crude is in decisive mode.. https://t.co/phomHZOjQK
#ChartOfTheDay #Commodities #CrudeOil #forex",rt niftyanalysis hence present crude decisive mode chartoftheday commodity crudeoil forex,2019-07-03T10:06:02Z,nifty_analysis,1146359433921875968
"WTI oil price stabilizes above $56 handle which was reached after Tuesday’s nearly 5% fall, sparked by fresh sellin… https://t.co/XvEFOqh3a4",wti oil price stabilizes handle reached tuesday nearly fall sparked fresh sellin,2019-07-03T10:05:34Z,windsorbrokers,1146359319845396480
Oil keep FTSE 100 higher; Funding Circle hits all-time low #brexit #crudeoil #eu #ftse #g20 #markets… https://t.co/unzvKRpu4J,oil keep ftse higher funding circle hit alltime low brexit crudeoil eu ftse g market,2019-07-03T10:01:11Z,PressFinance,1146358214960799744
"#CL_F #crude #CrudeOil $OIL $XOP 

monthly - the big pic looks like a congestion area - triangle formation within a… https://t.co/MCT4ygYWSi",clf crude crudeoil oil xop monthly big pic look like congestion area triangle formation within,2019-07-03T09:55:44Z,Maaripad,1146356844660711424
RT @aeberman12: Gulf Coast (PADD 3) comparative inventory decreased -4.8 mmb week ending June 21 but remains +10.7 mmb more than the 5-year…,rt aeberman gulf coast padd comparative inventory decreased mmb week ending june remains mmb year,2019-07-03T09:52:50Z,Jabato111111,1146356112918274049
"RT @nifty_analysis: Hence, at present, crude is in decisive mode.. https://t.co/phomHZOjQK
#ChartOfTheDay #Commodities #CrudeOil #forex",rt niftyanalysis hence present crude decisive mode chartoftheday commodity crudeoil forex,2019-07-03T09:44:58Z,RakeshKurakula,1146354134280392704
Invictus Energy’s Mzarabani oil and gas prospects up in Zimbabwe https://t.co/FkyMjEG6WS | #oil #crudeoil #brentoil… https://t.co/TrPbcSVf8y,invictus energy mzarabani oil gas prospect zimbabwe oil crudeoil brentoil,2019-07-03T09:44:13Z,forexoilfort,1146353944496607232
First delivered WTI Midland #crudeoil cargo trades in @SPGlobalPlatts assessment process #OOTT… https://t.co/4e7r14o7Xr,first delivered wti midland crudeoil cargo trade spglobalplatts assessment process oott,2019-07-03T09:39:55Z,HermsTheWord,1146352861451870208
RT @BGIinsights: A #trading update from #Aberdeen -based @Woodplc provided further evidence that the #CrudeOil price rise since late 2016 h…,rt bgiinsights trading update aberdeen based woodplc provided evidence crudeoil price rise since late h,2019-07-03T09:28:43Z,Arvind_1994,1146350045769265152
"RT @BookMyForex: Ahead of the #UnionBudget announcement this Friday, here is our prediction of the #INR rate band this week and how factors…",rt bookmyforex ahead unionbudget announcement friday prediction inr rate band week factor,2019-07-03T09:24:17Z,trivedisaurabh,1146348927400083456
"RT @BookMyForex: Ahead of the #UnionBudget announcement this Friday, here is our prediction of the #INR rate band this week and how factors…",rt bookmyforex ahead unionbudget announcement friday prediction inr rate band week factor,2019-07-03T09:23:09Z,tweetamrita,1146348643374399488
#Venezuela is kicking off the transition of its dormant heavy #crudeoil upgraders into blending sites with the firs… https://t.co/qlimUPoKzb,venezuela kicking transition dormant heavy crudeoil upgraders blending site fir,2019-07-03T09:20:04Z,ArgusMedia,1146347868871151616
"Get Best #Comex Signal
https://t.co/OF9YDXQEk4
Whatsapp/Telegram+1(347)434-9044
#forextrading #ForexTrader… https://t.co/A6BeRailan",get best comex signal whatsapptelegram forextrading forextrader,2019-07-03T09:17:02Z,EquidiousSignal,1146347104656224256
RT @BGIinsights: A #trading update from #Aberdeen -based @Woodplc provided further evidence that the #CrudeOil price rise since late 2016 h…,rt bgiinsights trading update aberdeen based woodplc provided evidence crudeoil price rise since late h,2019-07-03T09:16:15Z,NiveNeema,1146346909092601856
"#Crudeoil update
Sell #Crude at 3928
SL 3969
Target 3867",crudeoil update sell crude sl target,2019-07-03T09:15:30Z,hrtofdmd,1146346720831213568
"RT @macrohedged: Crude Options surface overview: https://t.co/zEgMMwyniL 
 
 #CL_F #CrudeOil #WTI $USO #OOTT $UCO $DBO #Brent $BNO $XLE",rt macrohedged crude option surface overview clf crudeoil wti uso oott uco dbo brent bno xle,2019-07-03T09:12:56Z,oilbot123,1146346072668872704
"Crude Options surface overview: https://t.co/zEgMMwyniL 
 
 #CL_F #CrudeOil #WTI $USO #OOTT $UCO $DBO #Brent $BNO $XLE",crude option surface overview clf crudeoil wti uso oott uco dbo brent bno xle,2019-07-03T09:00:21Z,macrohedged,1146342904266407937
"#CrudeOil #해외선물 #Wenry 
https://t.co/4Q3y6vmaWE

BUY : 56.02 / 56.30

SELL :

T 1 : 56.50✅
T 2 : 56.90
T 3 : 57.22… https://t.co/Zma2P94Tj8",crudeoil wenry buy sell,2019-07-03T08:58:59Z,Dynasty_lab,1146342562204045312
"RT @CrudeOilUpdates: Can the Oil Bulls Extend the Sputtering Rally?

Read more: https://t.co/tBJPwJyMVZ

#CrudeOil #tradingstrategy #market…",rt crudeoilupdates oil bull extend sputtering rally read crudeoil tradingstrategy market,2019-07-03T08:48:56Z,PatrickSOUNOUV1,1146340031948361728
"Daily #Crude Insights:
By: @VandanaHari_SG 
.
.
Check: https://t.co/Ez968vRXv1                    
.
.
#OOTT… https://t.co/FOnnmqIZdB",daily crude insight vandanaharisg check oott,2019-07-03T08:40:32Z,POLYMERUPDATE,1146337920510382080
"https://t.co/q98dmruAQ1

#crudeoil #CL_F #OIL #USO #ETF

My thoughts on the oil market today. https://t.co/fWVQSl6ikW",crudeoil clf oil uso etf thought oil market today,2019-07-03T08:34:11Z,louiswinthrop,1146336319301459968
"@EddieTofpik Daily #FREE #TechnicalAnalysis on #FOREX plus #Futures on #NYMEX #WTI #CrudeOil, #FTSE, #DAX, S&amp;P,… https://t.co/OpHkz3T5Bc",eddietofpik daily free technicalanalysis forex plus future nymex wti crudeoil ftse dax sampp,2019-07-03T08:31:13Z,ADMISI_Live,1146335576490041344
"#commodity calls: #mcx #crudeoil below 3930 will entered bearish zone , remain sell on rise tgt 3700!! @dswindia #dalalstreetwinners.",commodity call mcx crudeoil entered bearish zone remain sell rise tgt dswindia dalalstreetwinners,2019-07-03T08:28:08Z,DSWINDIA,1146334798253658113
"Hence, at present, crude is in decisive mode.. https://t.co/phomHZOjQK
#ChartOfTheDay #Commodities #CrudeOil #forex",hence present crude decisive mode chartoftheday commodity crudeoil forex,2019-07-03T08:07:27Z,nifty_analysis,1146329594225500160
"India will act in its national interest: Iran hopeful on oil imports 

#CrudeOil #Iran #IND 

@JZarif 
https://t.co/GES1qDnR7E",india act national interest iran hopeful oil import crudeoil iran ind jzarif,2019-07-03T08:00:37Z,ibtimes_india,1146327872530837504
"On Wednesday: Most active strikes by Open Interest change for Crude Oil, these are ranked by OI change not strike!… https://t.co/ucsOF4ODbd",wednesday active strike open interest change crude oil ranked oi change strike,2019-07-03T08:00:10Z,macrohedged,1146327761461661696
RT @aeberman12: “We expect production &amp; exports to gradually recover in June-August as ...contaminated crude oil is mixed with clean oil &amp;…,rt aeberman expect production amp export gradually recover juneaugust contaminated crude oil mixed clean oil amp,2019-07-03T07:53:57Z,b_a_tarar,1146326195501510656
"Non-OPEC countries agree to extend supply cuts until next March 

@OPECSecretariat #OPEC #CrudeOil  
https://t.co/I8kwEsfbsk",nonopec country agree extend supply cut next march opecsecretariat opec crudeoil,2019-07-03T07:50:24Z,energyinfrapos1,1146325301196021760
"#CrudeOil #해외선물 #Wenry 
https://t.co/n33B3FuuHg

BUY : 56.02 / 56.30

SELL :

T 1 : 56.50
T 2 : 56.90
T 3 : 57.22… https://t.co/ANM6oPcDAa",crudeoil wenry buy sell,2019-07-03T07:44:03Z,Dynasty_lab,1146323704592269312
RT @BGIinsights: A #trading update from #Aberdeen -based @Woodplc provided further evidence that the #CrudeOil price rise since late 2016 h…,rt bgiinsights trading update aberdeen based woodplc provided evidence crudeoil price rise since late h,2019-07-03T07:42:21Z,akashjanarthan1,1146323275678547968
"RT @PlattsOil: #Crudeoil futures higher on bullish #UScrude stocks data, #OPEC+ supply deal | https://t.co/pArLEkHo4W https://t.co/YEU9vHqK…",rt plattsoil crudeoil future higher bullish uscrude stock data opec supply deal,2019-07-03T07:39:52Z,oilhighlights,1146322651117477890
